/gps/hist/point 4.355	510
/gps/hist/point 4.365	563
/gps/hist/point 4.375	630
/gps/hist/point 4.385	620
/gps/hist/point 4.395	668
/gps/hist/point 4.405	593
/gps/hist/point 4.415	613
/gps/hist/point 4.425	611
/gps/hist/point 4.435	638
/gps/hist/point 4.445	608
/gps/hist/point 4.455	579
/gps/hist/point 4.465	640
/gps/hist/point 4.475	704
/gps/hist/point 4.485	606
/gps/hist/point 4.495	608
/gps/hist/point 4.505	663
/gps/hist/point 4.515	682
/gps/hist/point 4.525	475
/gps/hist/point 4.535	475
/gps/hist/point 4.545	595
/gps/hist/point 4.555	578
/gps/hist/point 4.565	620
/gps/hist/point 4.575	641
/gps/hist/point 4.585	617
/gps/hist/point 4.595	559
/gps/hist/point 4.605	605
/gps/hist/point 4.615	583
/gps/hist/point 4.625	503
/gps/hist/point 4.635	468
/gps/hist/point 4.645	533
/gps/hist/point 4.655	526
/gps/hist/point 4.665	511
/gps/hist/point 4.675	581
/gps/hist/point 4.685	611
/gps/hist/point 4.695	580
/gps/hist/point 4.705	504
/gps/hist/point 4.715	535
/gps/hist/point 4.725	562
/gps/hist/point 4.735	571
/gps/hist/point 4.745	522
/gps/hist/point 4.755	522
/gps/hist/point 4.765	462
/gps/hist/point 4.775	478
/gps/hist/point 4.785	474
/gps/hist/point 4.795	468
/gps/hist/point 4.805	465
/gps/hist/point 4.815	396
/gps/hist/point 4.825	388
/gps/hist/point 4.835	382
/gps/hist/point 4.845	399
/gps/hist/point 4.855	389
/gps/hist/point 4.865	344
/gps/hist/point 4.875	361
/gps/hist/point 4.885	451
/gps/hist/point 4.895	439
/gps/hist/point 4.905	402
/gps/hist/point 4.915	388
/gps/hist/point 4.925	432
/gps/hist/point 4.935	453
/gps/hist/point 4.945	438
/gps/hist/point 4.955	415
/gps/hist/point 4.965	434
/gps/hist/point 4.975	426
/gps/hist/point 4.985	436
/gps/hist/point 4.995	392
/gps/hist/point 5.005	384
/gps/hist/point 5.015	374
/gps/hist/point 5.025	388
/gps/hist/point 5.035	377
/gps/hist/point 5.045	375
/gps/hist/point 5.055	347
/gps/hist/point 5.065	299
/gps/hist/point 5.075	281
/gps/hist/point 5.085	289
/gps/hist/point 5.095	294
/gps/hist/point 5.105	242
/gps/hist/point 5.115	217
/gps/hist/point 5.125	168
/gps/hist/point 5.135	220
/gps/hist/point 5.145	238
/gps/hist/point 5.155	241
/gps/hist/point 5.165	260
/gps/hist/point 5.175	285
/gps/hist/point 5.185	291
/gps/hist/point 5.195	274
/gps/hist/point 5.205	272
/gps/hist/point 5.215	277
/gps/hist/point 5.225	315
/gps/hist/point 5.235	303
/gps/hist/point 5.245	279
/gps/hist/point 5.255	310
/gps/hist/point 5.265	291
/gps/hist/point 5.275	325
/gps/hist/point 5.285	318
/gps/hist/point 5.295	302
/gps/hist/point 5.305	274
/gps/hist/point 5.315	267
/gps/hist/point 5.325	304
/gps/hist/point 5.335	291
/gps/hist/point 5.345	273
/gps/hist/point 5.355	294
/gps/hist/point 5.365	244
/gps/hist/point 5.375	220
/gps/hist/point 5.385	226
/gps/hist/point 5.395	273
/gps/hist/point 5.405	266
/gps/hist/point 5.415	264
/gps/hist/point 5.425	250
/gps/hist/point 5.435	266
/gps/hist/point 5.445	282
/gps/hist/point 5.455	256
/gps/hist/point 5.465	260
/gps/hist/point 5.475	261
/gps/hist/point 5.485	250
/gps/hist/point 5.495	277
/gps/hist/point 5.505	242
/gps/hist/point 5.515	234
/gps/hist/point 5.525	240
/gps/hist/point 5.535	210
/gps/hist/point 5.545	200
/gps/hist/point 5.555	176
/gps/hist/point 5.565	196
/gps/hist/point 5.575	192
/gps/hist/point 5.585	197
/gps/hist/point 5.595	161
/gps/hist/point 5.605	152
/gps/hist/point 5.615	147
/gps/hist/point 5.625	156
/gps/hist/point 5.635	149
/gps/hist/point 5.645	157
/gps/hist/point 5.655	143
/gps/hist/point 5.665	164
/gps/hist/point 5.675	174
/gps/hist/point 5.685	135
/gps/hist/point 5.695	128
/gps/hist/point 5.705	155
/gps/hist/point 5.715	140
/gps/hist/point 5.725	145
/gps/hist/point 5.735	153
/gps/hist/point 5.745	131
/gps/hist/point 5.755	176
/gps/hist/point 5.765	152
/gps/hist/point 5.775	145
/gps/hist/point 5.785	142
/gps/hist/point 5.795	156
/gps/hist/point 5.805	132
/gps/hist/point 5.815	150
/gps/hist/point 5.825	138
/gps/hist/point 5.835	143
/gps/hist/point 5.845	129
/gps/hist/point 5.855	140
/gps/hist/point 5.865	143
/gps/hist/point 5.875	134
/gps/hist/point 5.885	130
/gps/hist/point 5.895	147
/gps/hist/point 5.905	131
/gps/hist/point 5.915	104
/gps/hist/point 5.925	115
/gps/hist/point 5.935	135
/gps/hist/point 5.945	145
/gps/hist/point 5.955	136
/gps/hist/point 5.965	155
/gps/hist/point 5.975	154
/gps/hist/point 5.985	191
/gps/hist/point 5.995	139
/gps/hist/point 6.005	118
/gps/hist/point 6.015	126
/gps/hist/point 6.025	133
/gps/hist/point 6.035	126
/gps/hist/point 6.045	139
/gps/hist/point 6.055	112
/gps/hist/point 6.065	140
/gps/hist/point 6.075	110
/gps/hist/point 6.085	123
/gps/hist/point 6.095	114
/gps/hist/point 6.105	140
/gps/hist/point 6.115	139
/gps/hist/point 6.125	143
/gps/hist/point 6.135	162
/gps/hist/point 6.145	149
/gps/hist/point 6.155	130
/gps/hist/point 6.165	118
/gps/hist/point 6.175	148
/gps/hist/point 6.185	141
/gps/hist/point 6.195	142
/gps/hist/point 6.205	144
/gps/hist/point 6.225	113
/gps/hist/point 6.235	125
/gps/hist/point 6.245	99
/gps/hist/point 6.255	129
/gps/hist/point 6.265	103
/gps/hist/point 6.275	106
/gps/hist/point 6.285	93
/gps/hist/point 6.295	96
/gps/hist/point 6.305	104
/gps/hist/point 6.315	98
/gps/hist/point 6.325	115
/gps/hist/point 6.335	122
/gps/hist/point 6.345	99
/gps/hist/point 6.355	101
/gps/hist/point 6.365	88
/gps/hist/point 6.375	85
/gps/hist/point 6.385	80
/gps/hist/point 6.395	77
/gps/hist/point 6.405	84
/gps/hist/point 6.415	87
/gps/hist/point 6.425	81
/gps/hist/point 6.435	89
/gps/hist/point 6.445	114
/gps/hist/point 6.455	108
/gps/hist/point 6.465	94
/gps/hist/point 6.475	115
/gps/hist/point 6.485	118
/gps/hist/point 6.495	97
/gps/hist/point 6.505	117
/gps/hist/point 6.515	110
/gps/hist/point 6.525	83
/gps/hist/point 6.535	88
/gps/hist/point 6.545	93
/gps/hist/point 6.555	89
/gps/hist/point 6.565	104
/gps/hist/point 6.575	90
/gps/hist/point 6.585	116
/gps/hist/point 6.595	85
/gps/hist/point 6.605	86
/gps/hist/point 6.615	81
/gps/hist/point 6.625	79
/gps/hist/point 6.635	66
/gps/hist/point 6.645	91
/gps/hist/point 6.655	80
/gps/hist/point 6.665	67
/gps/hist/point 6.675	49
/gps/hist/point 6.685	71
/gps/hist/point 6.695	74
/gps/hist/point 6.705	61
/gps/hist/point 6.715	68
/gps/hist/point 6.725	62
/gps/hist/point 6.735	60
/gps/hist/point 6.745	60
/gps/hist/point 6.755	74
/gps/hist/point 6.765	70
/gps/hist/point 6.775	61
/gps/hist/point 6.785	62
/gps/hist/point 6.795	57
/gps/hist/point 6.805	55
/gps/hist/point 6.815	56
/gps/hist/point 6.825	50
/gps/hist/point 6.835	60
/gps/hist/point 6.845	60
/gps/hist/point 6.855	62
/gps/hist/point 6.865	59
/gps/hist/point 6.875	66
/gps/hist/point 6.885	58
/gps/hist/point 6.895	58
/gps/hist/point 6.905	66
/gps/hist/point 6.915	60
/gps/hist/point 6.925	60
/gps/hist/point 6.935	65
/gps/hist/point 6.945	74
/gps/hist/point 6.955	71
/gps/hist/point 6.965	63
/gps/hist/point 6.975	53
/gps/hist/point 6.985	47
/gps/hist/point 6.995	68
/gps/hist/point 7.005	51
/gps/hist/point 7.015	52
/gps/hist/point 7.025	51
/gps/hist/point 7.035	54
/gps/hist/point 7.045	59
/gps/hist/point 7.065	45
/gps/hist/point 7.075	47
/gps/hist/point 7.085	51
/gps/hist/point 7.095	48
/gps/hist/point 7.105	47
/gps/hist/point 7.115	46
/gps/hist/point 7.125	42
/gps/hist/point 7.135	44
/gps/hist/point 7.145	40
/gps/hist/point 7.155	44
/gps/hist/point 7.165	40
/gps/hist/point 7.175	40
/gps/hist/point 7.185	39
/gps/hist/point 7.195	35
/gps/hist/point 7.205	27
/gps/hist/point 7.215	29
/gps/hist/point 7.225	37
/gps/hist/point 7.235	41
/gps/hist/point 7.245	32
/gps/hist/point 7.255	53
/gps/hist/point 7.265	45
/gps/hist/point 7.275	28
/gps/hist/point 7.285	31
/gps/hist/point 7.295	35
/gps/hist/point 7.305	18
/gps/hist/point 7.315	37
/gps/hist/point 7.325	30
/gps/hist/point 7.335	25
/gps/hist/point 7.345	31
/gps/hist/point 7.355	39
/gps/hist/point 7.365	40
/gps/hist/point 7.375	25
/gps/hist/point 7.385	24
/gps/hist/point 7.395	41
/gps/hist/point 7.405	35
/gps/hist/point 7.415	24
/gps/hist/point 7.425	35
/gps/hist/point 7.435	45
/gps/hist/point 7.445	28
/gps/hist/point 7.455	25
/gps/hist/point 7.465	31
/gps/hist/point 7.475	31
/gps/hist/point 7.485	38
/gps/hist/point 7.495	48
/gps/hist/point 7.505	26
/gps/hist/point 7.515	37
/gps/hist/point 7.525	36
/gps/hist/point 7.535	26
/gps/hist/point 7.545	26
/gps/hist/point 7.555	31
/gps/hist/point 7.565	21
/gps/hist/point 7.575	33
/gps/hist/point 7.585	33
/gps/hist/point 7.595	30
/gps/hist/point 7.605	24
/gps/hist/point 7.615	27
/gps/hist/point 7.625	38
/gps/hist/point 7.635	27
/gps/hist/point 7.645	26
/gps/hist/point 7.655	35
/gps/hist/point 7.665	21
/gps/hist/point 7.675	27
/gps/hist/point 7.685	28
/gps/hist/point 7.695	26
/gps/hist/point 7.705	18
/gps/hist/point 7.715	26
/gps/hist/point 7.725	26
/gps/hist/point 7.735	13
/gps/hist/point 7.745	21
/gps/hist/point 7.755	18
/gps/hist/point 7.765	19
/gps/hist/point 7.775	26
/gps/hist/point 7.785	24
/gps/hist/point 7.795	22
/gps/hist/point 7.805	20
/gps/hist/point 7.815	18
/gps/hist/point 7.825	19
/gps/hist/point 7.835	22
/gps/hist/point 7.845	25
/gps/hist/point 7.855	15
/gps/hist/point 7.865	16
/gps/hist/point 7.875	17
/gps/hist/point 7.885	21
/gps/hist/point 7.895	15
/gps/hist/point 7.905	14
/gps/hist/point 7.915	27
/gps/hist/point 7.925	15
/gps/hist/point 7.935	22
/gps/hist/point 7.945	22
/gps/hist/point 7.955	23
/gps/hist/point 7.965	20
/gps/hist/point 7.975	30
/gps/hist/point 7.985	16
/gps/hist/point 7.995	14
/gps/hist/point 8.005	23
/gps/hist/point 8.015	18
/gps/hist/point 8.025	20
/gps/hist/point 8.035	17
/gps/hist/point 8.045	17
/gps/hist/point 8.055	27
/gps/hist/point 8.065	23
/gps/hist/point 8.075	23
/gps/hist/point 8.085	26
/gps/hist/point 8.095	9
/gps/hist/point 8.105	14
/gps/hist/point 8.115	13
/gps/hist/point 8.125	10
/gps/hist/point 8.135	13
/gps/hist/point 8.145	18
/gps/hist/point 8.155	12
/gps/hist/point 8.165	13
/gps/hist/point 8.175	9
/gps/hist/point 8.185	13
/gps/hist/point 8.195	18
/gps/hist/point 8.205	11
/gps/hist/point 8.215	11
/gps/hist/point 8.225	17
/gps/hist/point 8.235	11
/gps/hist/point 8.245	9
/gps/hist/point 8.255	12
/gps/hist/point 8.265	12
/gps/hist/point 8.275	12
/gps/hist/point 8.285	13
/gps/hist/point 8.295	14
/gps/hist/point 8.305	13
/gps/hist/point 8.315	10
/gps/hist/point 8.325	16
/gps/hist/point 8.335	14
/gps/hist/point 8.345	12
/gps/hist/point 8.355	9
/gps/hist/point 8.365	11
/gps/hist/point 8.375	13
/gps/hist/point 8.385	8
/gps/hist/point 8.395	10
/gps/hist/point 8.405	8
/gps/hist/point 8.415	9
/gps/hist/point 8.425	9
/gps/hist/point 8.435	10
/gps/hist/point 8.445	6
/gps/hist/point 8.455	9
/gps/hist/point 8.465	20
/gps/hist/point 8.475	14
/gps/hist/point 8.485	10
/gps/hist/point 8.495	13
/gps/hist/point 8.505	6
/gps/hist/point 8.515	7
/gps/hist/point 8.525	15
/gps/hist/point 8.535	6
/gps/hist/point 8.545	16
/gps/hist/point 8.555	8
/gps/hist/point 8.565	6
/gps/hist/point 8.575	8
/gps/hist/point 8.585	4
/gps/hist/point 8.595	15
/gps/hist/point 8.605	13
/gps/hist/point 8.615	9
/gps/hist/point 8.625	6
/gps/hist/point 8.635	11
/gps/hist/point 8.645	12
/gps/hist/point 8.655	11
/gps/hist/point 8.665	7
/gps/hist/point 8.675	6
/gps/hist/point 8.685	10
/gps/hist/point 8.695	8
/gps/hist/point 8.705	11
/gps/hist/point 8.715	5
/gps/hist/point 8.725	6
/gps/hist/point 8.735	7
/gps/hist/point 8.745	8
/gps/hist/point 8.755	7
/gps/hist/point 8.765	6
/gps/hist/point 8.775	10
/gps/hist/point 8.785	4
/gps/hist/point 8.795	6
/gps/hist/point 8.805	8
/gps/hist/point 8.815	6
/gps/hist/point 8.825	8
/gps/hist/point 8.835	4
/gps/hist/point 8.845	5
/gps/hist/point 8.855	3
/gps/hist/point 8.865	9
/gps/hist/point 8.875	2
/gps/hist/point 8.885	3
/gps/hist/point 8.895	5
/gps/hist/point 8.905	4
/gps/hist/point 8.915	9
/gps/hist/point 8.925	4
/gps/hist/point 8.935	3
/gps/hist/point 8.945	5
/gps/hist/point 8.955	3
/gps/hist/point 8.965	5
/gps/hist/point 8.975	6
/gps/hist/point 8.985	3
/gps/hist/point 8.995	7
/gps/hist/point 9.005	3
/gps/hist/point 9.015	2
/gps/hist/point 9.025	7
/gps/hist/point 9.035	4
/gps/hist/point 9.045	5
/gps/hist/point 9.055	7
/gps/hist/point 9.065	2
/gps/hist/point 9.075	5
